event_id,event_time,event_time_utc,event_time_china,title,content,source,asset_symbol,binance_spot_symbol,binance_futures_symbol,event_type,event_subtype,source_type,direction_hint,importance,data_provider,market_type,symbol_used,raw_backtest_mode,price_target_t0_utc,price_target_t0_china,price_target_1h_utc,price_target_1h_china,price_target_4h_utc,price_target_4h_china,price_target_24h_utc,price_target_24h_china,price_target_72h_utc,price_target_72h_china,asset_price_t0_kline_time_utc,asset_price_t0_kline_time_china,asset_price_1h_kline_time_utc,asset_price_1h_kline_time_china,asset_price_4h_kline_time_utc,asset_price_4h_kline_time_china,asset_price_24h_kline_time_utc,asset_price_24h_kline_time_china,asset_price_72h_kline_time_utc,asset_price_72h_kline_time_china,btc_price_t0_kline_time_utc,btc_price_t0_kline_time_china,btc_price_1h_kline_time_utc,btc_price_1h_kline_time_china,btc_price_4h_kline_time_utc,btc_price_4h_kline_time_china,btc_price_24h_kline_time_utc,btc_price_24h_kline_time_china,btc_price_72h_kline_time_utc,btc_price_72h_kline_time_china,eth_price_t0_kline_time_utc,eth_price_t0_kline_time_china,eth_price_1h_kline_time_utc,eth_price_1h_kline_time_china,eth_price_4h_kline_time_utc,eth_price_4h_kline_time_china,eth_price_24h_kline_time_utc,eth_price_24h_kline_time_china,eth_price_72h_kline_time_utc,eth_price_72h_kline_time_china,asset_price_t0,asset_price_1h,asset_price_4h,asset_price_24h,asset_price_72h,btc_price_t0,btc_price_1h,btc_price_4h,btc_price_24h,btc_price_72h,eth_price_t0,eth_price_1h,eth_price_4h,eth_price_24h,eth_price_72h,asset_return_1h,asset_return_4h,asset_return_24h,asset_return_72h,btc_return_1h,btc_return_4h,btc_return_24h,btc_return_72h,eth_return_1h,eth_return_4h,eth_return_24h,eth_return_72h,abnormal_vs_btc_1h,abnormal_vs_btc_4h,abnormal_vs_btc_24h,abnormal_vs_btc_72h,abnormal_vs_eth_1h,abnormal_vs_eth_4h,abnormal_vs_eth_24h,abnormal_vs_eth_72h,status,skip_reason
cand_00117,2026-05-19 07:50:00 UTC+8,2026-05-18T23:50:00Z,2026-05-19 07:50:00 UTC+8,"Exploit Alert 🚨

According to @dcfgod, @EchoProtocol_ on @monad has been exploited.

The attacker reportedly minted 1,00",,webhook,ETH,ETHUSDT,ETHUSDT,hack_security,,,,,binance,spot,ETHUSDT,published_after_event,2026-05-18T23:50:00Z,2026-05-19 07:50:00 UTC+8,2026-05-19T00:50:00Z,2026-05-19 08:50:00 UTC+8,2026-05-19T03:50:00Z,2026-05-19 11:50:00 UTC+8,2026-05-19T23:50:00Z,2026-05-20 07:50:00 UTC+8,2026-05-21T23:50:00Z,2026-05-22 07:50:00 UTC+8,2026-05-18T23:50:00Z,2026-05-19 07:50:00 UTC+8,2026-05-19T00:50:00Z,2026-05-19 08:50:00 UTC+8,2026-05-19T03:50:00Z,2026-05-19 11:50:00 UTC+8,2026-05-19T23:50:00Z,2026-05-20 07:50:00 UTC+8,2026-05-21T23:50:00Z,2026-05-22 07:50:00 UTC+8,2026-05-18T23:50:00Z,2026-05-19 07:50:00 UTC+8,2026-05-19T00:50:00Z,2026-05-19 08:50:00 UTC+8,2026-05-19T03:50:00Z,2026-05-19 11:50:00 UTC+8,2026-05-19T23:50:00Z,2026-05-20 07:50:00 UTC+8,2026-05-21T23:50:00Z,2026-05-22 07:50:00 UTC+8,2026-05-18T23:50:00Z,2026-05-19 07:50:00 UTC+8,2026-05-19T00:50:00Z,2026-05-19 08:50:00 UTC+8,2026-05-19T03:50:00Z,2026-05-19 11:50:00 UTC+8,2026-05-19T23:50:00Z,2026-05-20 07:50:00 UTC+8,2026-05-21T23:50:00Z,2026-05-22 07:50:00 UTC+8,2129.6,2141.54,2134.27,2113.98,2135.35,77003.14,77286.94,76859.99,76884.95,77695.82,2129.6,2141.54,2134.27,2113.98,2135.35,0.005606686701728147,0.0021929000751315098,-0.0073347107438016534,0.002700037565739999,0.003685563991286722,-0.0018590150999036048,-0.0015348724740316122,0.008995477327288226,0.005606686701728147,0.0021929000751315098,-0.0073347107438016534,0.002700037565739999,0.0019211227104414252,0.0040519151750351146,-0.005799838269770041,-0.006295439761548227,0.0,0.0,0.0,0.0,ok,
cand_00105,2026-05-19 08:04:35 UTC+8,2026-05-19T00:04:35Z,2026-05-19 08:04:35 UTC+8,链上监测：黑客在Monad平台上铸造1000枚EBTC并洗钱,,webhook,ETH,ETHUSDT,ETHUSDT,hack_security,,,,,binance,spot,ETHUSDT,published_after_event,2026-05-19T00:04:35Z,2026-05-19 08:04:35 UTC+8,2026-05-19T01:04:35Z,2026-05-19 09:04:35 UTC+8,2026-05-19T04:04:35Z,2026-05-19 12:04:35 UTC+8,2026-05-20T00:04:35Z,2026-05-20 08:04:35 UTC+8,2026-05-22T00:04:35Z,2026-05-22 08:04:35 UTC+8,2026-05-19T00:05:00Z,2026-05-19 08:05:00 UTC+8,2026-05-19T01:05:00Z,2026-05-19 09:05:00 UTC+8,2026-05-19T04:05:00Z,2026-05-19 12:05:00 UTC+8,2026-05-20T00:05:00Z,2026-05-20 08:05:00 UTC+8,2026-05-22T00:05:00Z,2026-05-22 08:05:00 UTC+8,2026-05-19T00:05:00Z,2026-05-19 08:05:00 UTC+8,2026-05-19T01:05:00Z,2026-05-19 09:05:00 UTC+8,2026-05-19T04:05:00Z,2026-05-19 12:05:00 UTC+8,2026-05-20T00:05:00Z,2026-05-20 08:05:00 UTC+8,2026-05-22T00:05:00Z,2026-05-22 08:05:00 UTC+8,2026-05-19T00:05:00Z,2026-05-19 08:05:00 UTC+8,2026-05-19T01:05:00Z,2026-05-19 09:05:00 UTC+8,2026-05-19T04:05:00Z,2026-05-19 12:05:00 UTC+8,2026-05-20T00:05:00Z,2026-05-20 08:05:00 UTC+8,2026-05-22T00:05:00Z,2026-05-22 08:05:00 UTC+8,2129.7,2135.05,2134.44,2112.0,2132.91,77021.8,77116.92,76829.6,76816.47,77557.72,2129.7,2135.05,2134.44,2112.0,2132.91,0.002512090904822406,0.002225665586702563,-0.008311029722496088,0.0015072545428933548,0.0012349750330424847,-0.002495397406967914,-0.002665868624207701,0.006958030064215581,0.002512090904822406,0.002225665586702563,-0.008311029722496088,0.0015072545428933548,0.0012771158717799214,0.004721062993670477,-0.005645161098288387,-0.005450775521322226,0.0,0.0,0.0,0.0,ok,
cand_00094,2026-05-19 08:17:14 UTC+8,2026-05-19T00:17:14Z,2026-05-19 08:17:14 UTC+8,链上监测：过去4天内发生三起重大黑客事件,,webhook,ETH,ETHUSDT,ETHUSDT,hack_security,,,,,binance,spot,ETHUSDT,published_after_event,2026-05-19T00:17:14Z,2026-05-19 08:17:14 UTC+8,2026-05-19T01:17:14Z,2026-05-19 09:17:14 UTC+8,2026-05-19T04:17:14Z,2026-05-19 12:17:14 UTC+8,2026-05-20T00:17:14Z,2026-05-20 08:17:14 UTC+8,2026-05-22T00:17:14Z,2026-05-22 08:17:14 UTC+8,2026-05-19T00:18:00Z,2026-05-19 08:18:00 UTC+8,2026-05-19T01:18:00Z,2026-05-19 09:18:00 UTC+8,2026-05-19T04:18:00Z,2026-05-19 12:18:00 UTC+8,2026-05-20T00:18:00Z,2026-05-20 08:18:00 UTC+8,2026-05-22T00:18:00Z,2026-05-22 08:18:00 UTC+8,2026-05-19T00:18:00Z,2026-05-19 08:18:00 UTC+8,2026-05-19T01:18:00Z,2026-05-19 09:18:00 UTC+8,2026-05-19T04:18:00Z,2026-05-19 12:18:00 UTC+8,2026-05-20T00:18:00Z,2026-05-20 08:18:00 UTC+8,2026-05-22T00:18:00Z,2026-05-22 08:18:00 UTC+8,2026-05-19T00:18:00Z,2026-05-19 08:18:00 UTC+8,2026-05-19T01:18:00Z,2026-05-19 09:18:00 UTC+8,2026-05-19T04:18:00Z,2026-05-19 12:18:00 UTC+8,2026-05-20T00:18:00Z,2026-05-20 08:18:00 UTC+8,2026-05-22T00:18:00Z,2026-05-22 08:18:00 UTC+8,2134.67,2132.39,2133.94,2105.37,2131.79,77175.26,77024.0,76824.21,76580.08,77481.99,2134.67,2132.39,2133.94,2105.37,2131.79,-0.001068080780636027,-0.0003419732323965974,-0.013725774944136626,-0.0013491546702769641,-0.0019599545242866556,-0.004548737509922018,-0.007712056946746815,0.0039744602091396075,-0.001068080780636027,-0.0003419732323965974,-0.013725774944136626,-0.0013491546702769641,0.0008918737436506285,0.004206764277525421,-0.006013717997389811,-0.005323614879416572,0.0,0.0,0.0,0.0,ok,
cand_00074,2026-05-19 08:40:15 UTC+8,2026-05-19T00:40:15Z,2026-05-19 08:40:15 UTC+8,Santiment：持有至少100 BTC的钱包数量增至20229,,webhook,BTC,BTCUSDT,BTCUSDT,institutional_flow,,,,,binance,spot,BTCUSDT,published_after_event,2026-05-19T00:40:15Z,2026-05-19 08:40:15 UTC+8,2026-05-19T01:40:15Z,2026-05-19 09:40:15 UTC+8,2026-05-19T04:40:15Z,2026-05-19 12:40:15 UTC+8,2026-05-20T00:40:15Z,2026-05-20 08:40:15 UTC+8,2026-05-22T00:40:15Z,2026-05-22 08:40:15 UTC+8,2026-05-19T00:41:00Z,2026-05-19 08:41:00 UTC+8,2026-05-19T01:41:00Z,2026-05-19 09:41:00 UTC+8,2026-05-19T04:41:00Z,2026-05-19 12:41:00 UTC+8,2026-05-20T00:41:00Z,2026-05-20 08:41:00 UTC+8,2026-05-22T00:41:00Z,2026-05-22 08:41:00 UTC+8,2026-05-19T00:41:00Z,2026-05-19 08:41:00 UTC+8,2026-05-19T01:41:00Z,2026-05-19 09:41:00 UTC+8,2026-05-19T04:41:00Z,2026-05-19 12:41:00 UTC+8,2026-05-20T00:41:00Z,2026-05-20 08:41:00 UTC+8,2026-05-22T00:41:00Z,2026-05-22 08:41:00 UTC+8,2026-05-19T00:41:00Z,2026-05-19 08:41:00 UTC+8,2026-05-19T01:41:00Z,2026-05-19 09:41:00 UTC+8,2026-05-19T04:41:00Z,2026-05-19 12:41:00 UTC+8,2026-05-20T00:41:00Z,2026-05-20 08:41:00 UTC+8,2026-05-22T00:41:00Z,2026-05-22 08:41:00 UTC+8,77159.57,76778.88,76888.38,76717.53,77451.04,77159.57,76778.88,76888.38,76717.53,77451.04,2136.63,2129.62,2133.69,2110.32,2131.38,-0.004933801471418309,-0.0035146644803749627,-0.0057289069910577695,0.0037774964272090372,-0.004933801471418309,-0.0035146644803749627,-0.0057289069910577695,0.0037774964272090372,-0.0032808675343883875,-0.0013759986520829326,-0.012313783855885219,-0.0024571404501481098,0.0,0.0,0.0,0.0,-0.0016529339370299212,-0.00213866582829203,0.006584876864827449,0.006234636877357147,ok,
cand_00047,2026-05-19 09:19:01 UTC+8,2026-05-19T01:19:01Z,2026-05-19 09:19:01 UTC+8,Lookonchain：过去4天内发生3起重大黑客攻击事件,,webhook,ETH,ETHUSDT,ETHUSDT,hack_security,,,,,binance,spot,ETHUSDT,published_after_event,2026-05-19T01:19:01Z,2026-05-19 09:19:01 UTC+8,2026-05-19T02:19:01Z,2026-05-19 10:19:01 UTC+8,2026-05-19T05:19:01Z,2026-05-19 13:19:01 UTC+8,2026-05-20T01:19:01Z,2026-05-20 09:19:01 UTC+8,2026-05-22T01:19:01Z,2026-05-22 09:19:01 UTC+8,2026-05-19T01:20:00Z,2026-05-19 09:20:00 UTC+8,2026-05-19T02:20:00Z,2026-05-19 10:20:00 UTC+8,2026-05-19T05:20:00Z,2026-05-19 13:20:00 UTC+8,2026-05-20T01:20:00Z,2026-05-20 09:20:00 UTC+8,2026-05-22T01:20:00Z,2026-05-22 09:20:00 UTC+8,2026-05-19T01:20:00Z,2026-05-19 09:20:00 UTC+8,2026-05-19T02:20:00Z,2026-05-19 10:20:00 UTC+8,2026-05-19T05:20:00Z,2026-05-19 13:20:00 UTC+8,2026-05-20T01:20:00Z,2026-05-20 09:20:00 UTC+8,2026-05-22T01:20:00Z,2026-05-22 09:20:00 UTC+8,2026-05-19T01:20:00Z,2026-05-19 09:20:00 UTC+8,2026-05-19T02:20:00Z,2026-05-19 10:20:00 UTC+8,2026-05-19T05:20:00Z,2026-05-19 13:20:00 UTC+8,2026-05-20T01:20:00Z,2026-05-20 09:20:00 UTC+8,2026-05-22T01:20:00Z,2026-05-22 09:20:00 UTC+8,2130.19,2129.73,2126.77,2114.48,2131.9,76967.2,76813.65,76755.68,76880.73,77513.37,2130.19,2129.73,2126.77,2114.48,2131.9,-0.00021594317877748903,-0.0016054905900413363,-0.007374928996943919,0.0008027452950205571,-0.0019950056647507486,-0.0027481836418631334,-0.0011234655801432014,0.007096139654294342,-0.00021594317877748903,-0.0016054905900413363,-0.007374928996943919,0.0008027452950205571,0.0017790624859732596,0.001142693051821797,-0.006251463416800718,-0.006293394359273785,0.0,0.0,0.0,0.0,ok,
cand_00291,2026-05-19 04:10:27 UTC+8,2026-05-18T20:10:27Z,2026-05-19 04:10:27 UTC+8,"In 2019 I sincerely questioned myself whether I wanted to continue trading crypto.

Almost all markets went down, crypto",,webhook,BTC,BTCUSDT,BTCUSDT,network_upgrade,,,,,binance,spot,BTCUSDT,published_after_event,2026-05-18T20:10:27Z,2026-05-19 04:10:27 UTC+8,2026-05-18T21:10:27Z,2026-05-19 05:10:27 UTC+8,2026-05-19T00:10:27Z,2026-05-19 08:10:27 UTC+8,2026-05-19T20:10:27Z,2026-05-20 04:10:27 UTC+8,2026-05-21T20:10:27Z,2026-05-22 04:10:27 UTC+8,2026-05-18T20:11:00Z,2026-05-19 04:11:00 UTC+8,2026-05-18T21:11:00Z,2026-05-19 05:11:00 UTC+8,2026-05-19T00:11:00Z,2026-05-19 08:11:00 UTC+8,2026-05-19T20:11:00Z,2026-05-20 04:11:00 UTC+8,2026-05-21T20:11:00Z,2026-05-22 04:11:00 UTC+8,2026-05-18T20:11:00Z,2026-05-19 04:11:00 UTC+8,2026-05-18T21:11:00Z,2026-05-19 05:11:00 UTC+8,2026-05-19T00:11:00Z,2026-05-19 08:11:00 UTC+8,2026-05-19T20:11:00Z,2026-05-20 04:11:00 UTC+8,2026-05-21T20:11:00Z,2026-05-22 04:11:00 UTC+8,2026-05-18T20:11:00Z,2026-05-19 04:11:00 UTC+8,2026-05-18T21:11:00Z,2026-05-19 05:11:00 UTC+8,2026-05-19T00:11:00Z,2026-05-19 08:11:00 UTC+8,2026-05-19T20:11:00Z,2026-05-20 04:11:00 UTC+8,2026-05-21T20:11:00Z,2026-05-22 04:11:00 UTC+8,77034.87,76879.99,77111.0,76945.13,77704.01,77034.87,76879.99,77111.0,76945.13,77704.01,2126.9,2119.82,2131.42,2116.81,2140.55,-0.00201051809394881,0.000988253760926705,-0.00116492699994164,0.008686196264107382,-0.00201051809394881,0.000988253760926705,-0.00116492699994164,0.008686196264107382,-0.0033287883774507643,0.0021251586816493084,-0.0047439936057173115,0.006417791151441143,0.0,0.0,0.0,0.0,0.0013182702835019544,-0.0011369049207226034,0.0035790666057756715,0.0022684051126662386,ok,
cand_00213,2026-05-19 05:45:00 UTC+8,2026-05-18T21:45:00Z,2026-05-19 05:45:00 UTC+8,Shiba Inu sees 3b SHIB hit exchanges,,news:cryptonews,BTC,BTCUSDT,BTCUSDT,network_upgrade,,,,,binance,spot,BTCUSDT,published_after_event,2026-05-18T21:45:00Z,2026-05-19 05:45:00 UTC+8,2026-05-18T22:45:00Z,2026-05-19 06:45:00 UTC+8,2026-05-19T01:45:00Z,2026-05-19 09:45:00 UTC+8,2026-05-19T21:45:00Z,2026-05-20 05:45:00 UTC+8,2026-05-21T21:45:00Z,2026-05-22 05:45:00 UTC+8,2026-05-18T21:45:00Z,2026-05-19 05:45:00 UTC+8,2026-05-18T22:45:00Z,2026-05-19 06:45:00 UTC+8,2026-05-19T01:45:00Z,2026-05-19 09:45:00 UTC+8,2026-05-19T21:45:00Z,2026-05-20 05:45:00 UTC+8,2026-05-21T21:45:00Z,2026-05-22 05:45:00 UTC+8,2026-05-18T21:45:00Z,2026-05-19 05:45:00 UTC+8,2026-05-18T22:45:00Z,2026-05-19 06:45:00 UTC+8,2026-05-19T01:45:00Z,2026-05-19 09:45:00 UTC+8,2026-05-19T21:45:00Z,2026-05-20 05:45:00 UTC+8,2026-05-21T21:45:00Z,2026-05-22 05:45:00 UTC+8,2026-05-18T21:45:00Z,2026-05-19 05:45:00 UTC+8,2026-05-18T22:45:00Z,2026-05-19 06:45:00 UTC+8,2026-05-19T01:45:00Z,2026-05-19 09:45:00 UTC+8,2026-05-19T21:45:00Z,2026-05-20 05:45:00 UTC+8,2026-05-21T21:45:00Z,2026-05-22 05:45:00 UTC+8,77042.31,77039.03,76842.81,77026.95,77709.23,77042.31,77039.03,76842.81,77026.95,77709.23,2136.81,2134.15,2130.54,2119.78,2136.85,-4.257400900875563e-05,-0.0025894862186764955,-0.00019937096901689877,0.008656542100048625,-4.257400900875563e-05,-0.0025894862186764955,-0.00019937096901689877,0.008656542100048625,-0.0012448462895624512,-0.002934280539683032,-0.007969824177161189,1.871949307608034e-05,0.0,0.0,0.0,0.0,0.0012022722805536956,0.0003447943210065363,0.00777045320814429,0.008637822606972545,ok,
cand_00187,2026-05-19 06:13:29 UTC+8,2026-05-18T22:13:29Z,2026-05-19 06:13:29 UTC+8,"JUST IN: There’s now less than 100,000 blocks until the next Bitcoin halving 👀 https://t.co/pDPSl8nLiY",,webhook,BTC,BTCUSDT,BTCUSDT,halving,,,,,binance,spot,BTCUSDT,published_after_event,2026-05-18T22:13:29Z,2026-05-19 06:13:29 UTC+8,2026-05-18T23:13:29Z,2026-05-19 07:13:29 UTC+8,2026-05-19T02:13:29Z,2026-05-19 10:13:29 UTC+8,2026-05-19T22:13:29Z,2026-05-20 06:13:29 UTC+8,2026-05-21T22:13:29Z,2026-05-22 06:13:29 UTC+8,2026-05-18T22:14:00Z,2026-05-19 06:14:00 UTC+8,2026-05-18T23:14:00Z,2026-05-19 07:14:00 UTC+8,2026-05-19T02:14:00Z,2026-05-19 10:14:00 UTC+8,2026-05-19T22:14:00Z,2026-05-20 06:14:00 UTC+8,2026-05-21T22:14:00Z,2026-05-22 06:14:00 UTC+8,2026-05-18T22:14:00Z,2026-05-19 06:14:00 UTC+8,2026-05-18T23:14:00Z,2026-05-19 07:14:00 UTC+8,2026-05-19T02:14:00Z,2026-05-19 10:14:00 UTC+8,2026-05-19T22:14:00Z,2026-05-20 06:14:00 UTC+8,2026-05-21T22:14:00Z,2026-05-22 06:14:00 UTC+8,2026-05-18T22:14:00Z,2026-05-19 06:14:00 UTC+8,2026-05-18T23:14:00Z,2026-05-19 07:14:00 UTC+8,2026-05-19T02:14:00Z,2026-05-19 10:14:00 UTC+8,2026-05-19T22:14:00Z,2026-05-20 06:14:00 UTC+8,2026-05-21T22:14:00Z,2026-05-22 06:14:00 UTC+8,77144.99,77084.0,76720.6,76789.24,77658.44,77144.99,77084.0,76720.6,76789.24,77658.44,2136.71,2135.2,2125.31,2109.6,2134.75,-0.0007905892527824143,-0.005501199753866093,-0.004611446576116007,0.006655649316954948,-0.0007905892527824143,-0.005501199753866093,-0.004611446576116007,0.006655649316954948,-0.0007066939360045321,-0.0053353052122188105,-0.012687730202039615,-0.0009172980891183347,0.0,0.0,0.0,0.0,-8.38953167778822e-05,-0.00016589454164728235,0.008076283625923608,0.007572947406073283,ok,
cand_00178,2026-05-19 06:18:56 UTC+8,2026-05-18T22:18:56Z,2026-05-19 06:18:56 UTC+8,美国司法部：俄亥俄州居民因加密庞氏骗局被判9年监禁,,webhook,BTC,BTCUSDT,BTCUSDT,token_unlock,,,,,binance,spot,BTCUSDT,published_after_event,2026-05-18T22:18:56Z,2026-05-19 06:18:56 UTC+8,2026-05-18T23:18:56Z,2026-05-19 07:18:56 UTC+8,2026-05-19T02:18:56Z,2026-05-19 10:18:56 UTC+8,2026-05-19T22:18:56Z,2026-05-20 06:18:56 UTC+8,2026-05-21T22:18:56Z,2026-05-22 06:18:56 UTC+8,2026-05-18T22:19:00Z,2026-05-19 06:19:00 UTC+8,2026-05-18T23:19:00Z,2026-05-19 07:19:00 UTC+8,2026-05-19T02:19:00Z,2026-05-19 10:19:00 UTC+8,2026-05-19T22:19:00Z,2026-05-20 06:19:00 UTC+8,2026-05-21T22:19:00Z,2026-05-22 06:19:00 UTC+8,2026-05-18T22:19:00Z,2026-05-19 06:19:00 UTC+8,2026-05-18T23:19:00Z,2026-05-19 07:19:00 UTC+8,2026-05-19T02:19:00Z,2026-05-19 10:19:00 UTC+8,2026-05-19T22:19:00Z,2026-05-20 06:19:00 UTC+8,2026-05-21T22:19:00Z,2026-05-22 06:19:00 UTC+8,2026-05-18T22:19:00Z,2026-05-19 06:19:00 UTC+8,2026-05-18T23:19:00Z,2026-05-19 07:19:00 UTC+8,2026-05-19T02:19:00Z,2026-05-19 10:19:00 UTC+8,2026-05-19T22:19:00Z,2026-05-20 06:19:00 UTC+8,2026-05-21T22:19:00Z,2026-05-22 06:19:00 UTC+8,77176.19,77043.0,76767.98,76752.25,77634.68,77176.19,77043.0,76767.98,76752.25,77634.68,2139.59,2133.52,2128.24,2109.13,2133.75,-0.001725791335384641,-0.005289325632685471,-0.005493144971266406,0.005940821903750226,-0.001725791335384641,-0.005289325632685471,-0.005493144971266406,0.005940821903750226,-0.0028369921340070103,-0.005304754649255394,-0.01423637238910258,-0.002729494903229157,0.0,0.0,0.0,0.0,0.0011112007986223693,1.542901656992335e-05,0.008743227417836175,0.008670316806979383,ok,
cand_00053,2026-05-19 09:11:27 UTC+8,2026-05-19T01:11:27Z,2026-05-19 09:11:27 UTC+8,Bitcoin Whales Defy $77K Drop as Large Wallets Surge 11%,,news:coinpedia,BTC,BTCUSDT,BTCUSDT,halving,,,,,binance,spot,BTCUSDT,published_after_event,2026-05-19T01:11:27Z,2026-05-19 09:11:27 UTC+8,2026-05-19T02:11:27Z,2026-05-19 10:11:27 UTC+8,2026-05-19T05:11:27Z,2026-05-19 13:11:27 UTC+8,2026-05-20T01:11:27Z,2026-05-20 09:11:27 UTC+8,2026-05-22T01:11:27Z,2026-05-22 09:11:27 UTC+8,2026-05-19T01:12:00Z,2026-05-19 09:12:00 UTC+8,2026-05-19T02:12:00Z,2026-05-19 10:12:00 UTC+8,2026-05-19T05:12:00Z,2026-05-19 13:12:00 UTC+8,2026-05-20T01:12:00Z,2026-05-20 09:12:00 UTC+8,2026-05-22T01:12:00Z,2026-05-22 09:12:00 UTC+8,2026-05-19T01:12:00Z,2026-05-19 09:12:00 UTC+8,2026-05-19T02:12:00Z,2026-05-19 10:12:00 UTC+8,2026-05-19T05:12:00Z,2026-05-19 13:12:00 UTC+8,2026-05-20T01:12:00Z,2026-05-20 09:12:00 UTC+8,2026-05-22T01:12:00Z,2026-05-22 09:12:00 UTC+8,2026-05-19T01:12:00Z,2026-05-19 09:12:00 UTC+8,2026-05-19T02:12:00Z,2026-05-19 10:12:00 UTC+8,2026-05-19T05:12:00Z,2026-05-19 13:12:00 UTC+8,2026-05-20T01:12:00Z,2026-05-20 09:12:00 UTC+8,2026-05-22T01:12:00Z,2026-05-22 09:12:00 UTC+8,77107.31,76677.34,76883.48,76848.11,77425.41,77107.31,76677.34,76883.48,76848.11,77425.41,2136.24,2124.11,2132.43,2114.69,2130.16,-0.005576254702699401,-0.00290283761682264,-0.003361548989324059,0.0041254194965432145,-0.005576254702699401,-0.00290283761682264,-0.003361548989324059,0.0041254194965432145,-0.00567820095120386,-0.001783507471070589,-0.01008781784818169,-0.0028461221585589502,0.0,0.0,0.0,0.0,0.00010194624850445866,-0.001119330145752051,0.006726268858857631,0.006971541655102165,ok,
cand_00016,2026-05-19 10:12:50 UTC+8,2026-05-19T02:12:50Z,2026-05-19 10:12:50 UTC+8,"5/18 Ethereum ETF Net Flow: $-84.14m
$ETHA (BlackRock): –$55.40m
$FETH (Fidelity): –$14.70m
$ETHW (Bitwise): $0.00m
$TET",,webhook,ETH,ETHUSDT,ETHUSDT,staking_governance,,,,,binance,spot,ETHUSDT,published_after_event,2026-05-19T02:12:50Z,2026-05-19 10:12:50 UTC+8,2026-05-19T03:12:50Z,2026-05-19 11:12:50 UTC+8,2026-05-19T06:12:50Z,2026-05-19 14:12:50 UTC+8,2026-05-20T02:12:50Z,2026-05-20 10:12:50 UTC+8,2026-05-22T02:12:50Z,2026-05-22 10:12:50 UTC+8,2026-05-19T02:13:00Z,2026-05-19 10:13:00 UTC+8,2026-05-19T03:13:00Z,2026-05-19 11:13:00 UTC+8,2026-05-19T06:13:00Z,2026-05-19 14:13:00 UTC+8,2026-05-20T02:13:00Z,2026-05-20 10:13:00 UTC+8,2026-05-22T02:13:00Z,2026-05-22 10:13:00 UTC+8,2026-05-19T02:13:00Z,2026-05-19 10:13:00 UTC+8,2026-05-19T03:13:00Z,2026-05-19 11:13:00 UTC+8,2026-05-19T06:13:00Z,2026-05-19 14:13:00 UTC+8,2026-05-20T02:13:00Z,2026-05-20 10:13:00 UTC+8,2026-05-22T02:13:00Z,2026-05-22 10:13:00 UTC+8,2026-05-19T02:13:00Z,2026-05-19 10:13:00 UTC+8,2026-05-19T03:13:00Z,2026-05-19 11:13:00 UTC+8,2026-05-19T06:13:00Z,2026-05-19 14:13:00 UTC+8,2026-05-20T02:13:00Z,2026-05-20 10:13:00 UTC+8,2026-05-22T02:13:00Z,2026-05-22 10:13:00 UTC+8,2124.71,2127.9,2136.48,2112.3,2138.18,76686.14,76772.15,77000.0,76765.08,77669.97,2124.71,2127.9,2136.48,2112.3,2138.18,0.0015013813649862318,0.005539579519087345,-0.005840797097015571,0.0063396887104592015,0.0011215846827079545,0.004092786519180658,0.001029390708673139,0.01282930657352166,0.0015013813649862318,0.005539579519087345,-0.005840797097015571,0.0063396887104592015,0.00037979668227827723,0.0014467929999066875,-0.00687018780568871,-0.006489617863062458,0.0,0.0,0.0,0.0,ok,
