candidate_id,raw_id,raw_published_at,published_at,published_at_utc,backtest_time,backtest_time_utc,time_parse_status,time_parse_flags,title,content,source,url,candidate_asset_symbol,candidate_binance_spot_symbol,candidate_binance_futures_symbol,candidate_event_type,candidate_direction_hint,candidate_importance,event_scope,asset_confidence,time_confidence,needs_review,review_decision,review_notes,quality_flags
cand_00084,news:1005:c6c4cfb05ed656c8,2026-05-25T06:58:35Z,2026-05-25T06:58:35Z,2026-05-25T06:58:35Z,2026-05-25T06:58:35Z,2026-05-25T06:58:35Z,ok,,Bitcoin ETFs on Brink of Net Outflow Territory For 2026,"Bitcoin ETFs on Brink of Net Outflow Territory For 2026 Ecosystem English News Markets Features Learn Sponsored About XMR $392 1.49% LINK $9.51 0.48% DOGE $0.1028 0.10% ADA $0.2442 0.51% BTC $77,267 0.57% ZEC $658.66 4.68% SOL $85.78 0.44% XRP $1.35 0.27% BCH $351.53 0.45% ETH $2,111 0.50% HYPE $62.02 0.67% TRX $0.3671 1.31% BNB $661.11 0.77% Written by Brayden Lindrea ⁠, Staff Writer. Reviewed by Jesse Coghlan ⁠, Staff Editor. Written by Brayden Lindrea ⁠, Staff Writer. Reviewed by Jesse Coghlan ⁠, Staff Editor. Bitcoin ETFs' 6 day loss streak pushes market closer to net outflows for 2026 Latest News Published May 25, 2026 Dek: US Bitcoin ETF net inflows have shrunk to $536 million so far in 2026, after recording a six-day run of net outflows totalling $1.55 billion. The US spot Bitcoin exchange-traded fund market is closing in on recording net outflows for this year after Friday saw the funds hit six consecutive days of outflows. Net inflows into the Bitcoin ETFs so far in 2026 have shrunk to $536 million after the market bled another $105.2 million on Friday, as BlackRock’s iShares Bitcoin Trust (IBIT) lost $68.9 million and the Fidelity Wise Origin Bitcoin Fund (FBTC) recorded outflows of $36.3 million. While no other US-based Bitcoin ETF registered a change in flows, Friday’s outflow contributed to the $1.55 billion that has bled out of the ETFs since May 14, the last recorded net inflow among all the funds. Flows into the US spot Bitcoin ETFs since May 6. Source: Farside Investors Net inflows into the US spot Bitcoin ETFs are one of the top metrics that signal how strong institutional demand for Bitcoin is and whether fresh capital is flowing into crypto. Institutional market maker Jane Street reduced its Bitcoin ETF holdings by around 70% in the first quarter, while investment bank Goldman Sachs reduced its Bitcoin ETF position by 10%. While the US Bitcoin ETF market is still in net inflow territory for 2026, most of those inflows have come from IBIT, which has seen net inflows of $2.7 billion so far this year. However, its inflows this year are not on pace to eclipse the $25 billion that it took in over 2025, while most of its competitors have retraced in 2026. The US-based spot Ether ETFs have recorded net outflows so far in 2026, while new altcoin ETFs have not captured the same demand as their predecessors. Related: SEC seeks public comment as it weighs prediction market ETFs One of the more positive developments has been the launch of the Morgan Stanley Bitcoin Trust ETF (MSBT), which entered the market on April 8 and has already attracted $264 million in net inflows to date. The $264 million in net inflows already puts it above the Bitcoin products offered by Invesco and WisdomTree, which launched in January 2024. The US Bitcoin ETF market was also expecting the Donald Trump-backed Truth Social to launch a Bitcoin product sometime this year until its sponsor, asset manager Yorkville America, requested to withdraw multiple crypto ETFs for Trump’s media company on Tuesday. Bloomberg ETF analyst James Seyffart suspected that Yorkville America’s decision to pull out may have been due to the competitive landscape for Bitcoin ETFs, particularly with MSBT offering a market-low fee of 0.14%. Magazine: eToro founder timed Bitcoin top perfectly due to belief in 4 year cycles Cointelegraph is committed to independent, transparent journalism. This news article is produced in accordance with Cointelegraph’s Editorial Policy and aims to provide accurate and timely information. Readers are encouraged to verify information independently. Bitcoin ETF ETF Data Bitcoin More on the subject Crypto entrepreneur Chun Wang joins SpaceX mission to Mars 1 hour ago Stephen Katte Bitcoin bounces as Trump prepares to announce ‘negotiated’ Iran deal May 24, 2026 Martin Young Analysts forecast a Bitcoin crash to the $60K level, revisiting 2026 low May 23, 2026 Vince Quill Crypto entrepreneur Chun Wang joins SpaceX mission to Mars 1 hour ago Stephen Katte Bitcoin bounces as Trump prepares to announce ‘negotiated’ Iran deal May 24, 2026 Martin Young Analysts forecast a Bitcoin crash to the $60K level, revisiting 2026 low May 23, 2026 Vince Quill News Latest News Markets Bitcoin Ethereum Altcoins Blockchain Regulation Sponsored Sponsored Articles Press Releases Research Ecosystem Magazine Accelerator Events Decentralization Guardians LONGITUDE Event About About Cointelegraph Editorial Policy Ads Disclosure Financial Risk Disclaimer Cointelegraph is committed to providing independent, high-quality journalism across the crypto, blockchain, AI, and fintech industries. All news, reviews, and analyses are produced with full journalistic independence and integrity. For more details on our standards and processes, please read our Editorial Policy . © Cointelegraph 2013 - 2026 Terms of Service and Privacy Policy",news:cointelegraph,https://cointelegraph.com/news/bitcoin-etf-outflow-streak-pushes-market-closer-to-net-negative-flows-for-2026?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,ADA,ADAUSDT,ADAUSDT,macro,observe,4,multi_asset,low,high,true,,,"multi_asset,market_wide_event"
cand_00085,news:1029:b75896f90ed5eaa9,2026-05-25T06:57:25Z,2026-05-25T06:57:25Z,2026-05-25T06:57:25Z,2026-05-25T06:57:25Z,2026-05-25T06:57:25Z,ok,,Top Altcoins To Stack Now Before The Next Rally,"Fun-loving and cheerful, a passionate blockchain and crypto writer who knows no boundary…connect if you share the same passion. With 10+ years of writing experience, I am a Crypto Journalist by chance, exploring, and learning all the dynamics of the sci-fi action-filled crypto world. Currently, focusing on cryptocurrency news and price data. With a passion for research and challenging my capabilities, I am slowly getting into the crypto arena to bring new insights every day.

Fun-loving and cheerful, a passionate blockchain and crypto writer who knows no boundary…connect if you share the same passion. With 10+ years of writing experience, I am a Crypto Journalist by chance, exploring, and learning all the dynamics of the sci-fi action-filled crypto world. Currently, focusing on cryptocurrency news and price data. With a passion for research and challenging my capabilities, I am slowly getting into the crypto arena to bring new insights every day.

Fun-loving and cheerful, a passionate blockchain and crypto writer who knows no boundary…connect if you share the same passion. With 10+ years of writing experience, I am a Crypto Journalist by chance, exploring, and learning all the dynamics of the sci-fi action-filled crypto world. Currently, focusing on cryptocurrency news and price data. With a passion for research and challenging my capabilities, I am slowly getting into the crypto arena to bring new insights every day.

Crypto sentiment is turning bullish again, especially for altcoins. While Bitcoin continues moving sideways near the $76,000–$77,000 range, traders are starting to shift money into altcoins as Bitcoin’s dominance weakens. That rotation is already pushing several major altcoins higher, with double-digit gains becoming increasingly common across the market.

According to analysts at Crypto Banter , the market still appears strong, especially as Bitcoin continues forming a bullish flag structure that could eventually push prices toward the $80,000 region if support holds above $75,800.

Several major altcoins have already delivered strong moves over the past few days, according to the analysis.

Solana was one of the early breakout calls. The analyst said the trade already played out successfully, with SOL continuing to show strength after bouncing from previous entry zones around the mid-$80 region.

Render was highlighted as one of the strongest AI-related breakouts recently. Analyst noted that RNDR already pushed through resistance and could still aim for higher levels if momentum continues.

Zcash delivered one of the biggest surprise rallies. The analyst warned that while upside momentum remains strong, traders should now watch the $700–$750 resistance area carefully after the sharp move higher.

NEAR Protocol was another successful breakout setup. The analyst said the token exploded shortly after the original trade idea was shared and still looks strong on pullbacks.

ONDO was described as “waking up aggressively,” with price now pushing through important mid-range resistance levels.

Pendle is now one of the analyst’s favorite short-term swing setups, with expectations for another breakout toward higher resistance zones.

Arweave is being watched for another breakout leg higher after showing improving momentum.

Fetch.ai remains on breakout watch, especially if price revisits support before another upward move.

Injective is beginning to show fresh breakout signals, with the analyst expecting another rally attempt soon.

Filecoin is still viewed as a strong long-term accumulation play, especially on pullbacks.

Chainlink is also being monitored closely for a potential breakout if overall altcoin momentum continues improving.

AVAX has not gone fully parabolic yet, which he says leaves room for another strong move higher.

SUI remains one of the strongest high-timeframe bullish setups despite already rallying strongly in recent weeks.

Ethereum is currently sitting near a key wedge resistance level. Moreover, the analyst said ETH becomes a stronger trade only if it successfully breaks above that structure.",news:coinpedia,https://coinpedia.org/news/top-altcoins-to-stack-now-before-the-next-rally/,AVAX,AVAXUSDT,AVAXUSDT,other,observe,3,multi_asset,low,high,true,,,"multi_asset,unknown_event_type"
cand_00086,news:1023:f5d25daaf4245452,2026-05-25T06:57:07Z,2026-05-25T06:57:07Z,2026-05-25T06:57:07Z,2026-05-25T06:57:07Z,2026-05-25T06:57:07Z,ok,,TrapDoor malware campaign steals crypto wallet data through fake developer tools,"TrapDoor malware has emerged as a new threat to crypto and AI developers after researchers uncovered a supply chain attack designed to steal wallet data, API keys, cloud credentials, and SSH access through poisoned developer packages.

According to a report published Sunday by developer security platform Socket, the campaign, dubbed “TrapDoor,” was first identified on Friday and has already spread through at least 34 malicious packages and 384 connected versions across multiple software ecosystems.

Socket said the attackers have focused on developers working in cryptocurrency, decentralized finance, artificial intelligence, and security infrastructure, where exposed credentials can provide access to wallets, repositories, cloud environments, and internal systems.

Among the targeted services are wallets and platforms linked to Coinbase, Binance, MetaMask, Brave, along with blockchain ecosystems tied to Solana, Sui, and Aptos.

Ahmad Nassri, chief technology officer at Socket, said the malware also attempts to manipulate AI coding assistants such as Claude and Cursor by injecting hidden prompts into development workflows. Socket’s report stated that the attackers appear to be pushing AI tools into running fake “security scans” that expose secrets and transmit them back to the operators.

A coordinated crypto stealer hitting 36 packages across @npmjs , @pypi , and @cratesiostatus simultaneously. Steals wallets ( @SuiNetwork , @solana , @Aptos , @coinbase , @binance , @brave , @MetaMask , and more), SSH keys, AWS creds, GitHub tokens, and browser data. Injects hidden… https://t.co/EGn9mwOISw

Inside the campaign, malicious packages were disguised as common development utilities, including project setup tools, model-routing software, Solidity frameworks, prompt-engineering packages, and build helpers for Sui and Move-based applications, according to Socket.

The infected packages were discovered across npm, PyPI, and Rust’s Crates ecosystem, giving attackers access to JavaScript, Python, AI, automation, and blockchain development communities at the same time.

Socket said the package names were intentionally designed to resemble legitimate software developers might install during normal workflows without noticing suspicious behavior.

At the same time, the company said GitHub repositories linked to the operation showed signs of AI-assisted development activity, including rapidly generated lure repositories, partially completed malware components, and prompt-injection documentation built around security themes.

Separately, GitHub disclosed on May 20 that unauthorized actors had accessed internal repositories after compromising an employee’s device.

The latest campaign follows a growing pattern of attacks targeting crypto developers through trusted workplace tools and professional communication channels.

Last month, researchers at Elastic Security Labs detailed a separate operation that used the Obsidian note-taking app to infect cryptocurrency and finance professionals with malware known as PHANTOMPULSE.

According to Elastic, the attackers approached victims through LinkedIn and Telegram conversations before directing them to shared Obsidian vaults containing trojanized plugins.

Elastic said the malware established a decentralized command-and-control structure using blockchain transaction data spread across three networks, allowing operators to maintain access without relying on centralized servers.

Earlier in April, blockchain security firm CertiK warned that North Korea-linked Lazarus Group operators had used fake Zoom meetings, compromised Telegram accounts, and ClickFix-style social engineering tactics to deliver “Mach-O Man” malware to crypto executives and fintech employees on macOS devices.

CertiK researcher Natalie Newson connected that activity to recent DeFi exploits tied to Drift and KelpDAO , where attackers allegedly stole hundreds of millions of dollars through social engineering and cross-chain infrastructure abuse.

Security researchers have increasingly warned that software supply chains, collaboration apps, AI development tools, and open-source repositories are becoming common entry points for crypto-focused intrusions because developers routinely install third-party packages and plugins with elevated system permissions.",news:cryptonews,https://crypto.news/trapdoor-malware-campaign-steals-crypto-wallet-data-through-fake-developer-tools/,SOL,SOLUSDT,SOLUSDT,hack_security,risk,4,single_asset,high,high,true,,,market_wide_event
cand_00087,news:1033:30883ac32d78a959,2026-05-25T06:56:59Z,2026-05-25T06:56:59Z,2026-05-25T06:56:59Z,2026-05-25T06:56:59Z,2026-05-25T06:56:59Z,ok,,分析师：美伊和谈“曙光已现”，短期油价暂获缓解,周一亚洲早盘时段，美、布两油均跌至两周低点，因市场乐观预期美国和伊朗正接近达成和平协议，尽管双方在包括霍尔木兹海峡封锁在内的关键问题上仍存在分歧。美国总统特朗普周六表示，华盛顿和伊朗已“基本谈妥”一份和平协议的谅解备忘录，该协议将重新开放霍尔木兹海峡。然而，双方在几个棘手问题上仍存在分歧，特朗普周日表示，他已告知其代表不要急于与伊朗达成任何协议。MST Marquee驻悉尼能源分析师Saul Kavonic表示：“尽管和平协议和霍尔木兹海峡仍存在诸多不确定性和风险，但曙光已现，这将为短期油价带来一些缓解。”然而，分析师预计，通过该海峡的石油运输恢复正常以及受损的石油和天然气设施得到修复将需要数月时间。,news:jin10,https://www.jin10.com/detail/20260525065659469800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,,,market_wide_event
cand_00088,news:1033:db5c5bc80968c810,2026-05-25T06:56:25Z,2026-05-25T06:56:25Z,2026-05-25T06:56:25Z,2026-05-25T06:56:25Z,2026-05-25T06:56:25Z,ok,,金十整理：本周重要事件与数据预告——美国4月核心PCE数据将公布；小米、理想、拼多多等财报来袭,1. 周一：①数据：中国4月本年迄今全国发电装机容量、中国4月本年迄今全国发电装机容量年率（待定）。②事件：今日有5000亿元1年期中期借贷便利（MLF）和10亿元7天期逆回购到期。③假期：纽交所美股休市一日；首尔证券交易所休市一日；芝商所（CME）旗下贵金属、美油期货合约交易于北京时间26日02:30暂停，美股、美债期货合约交易于北京时间26日01:00暂停；洲际交易所（ICE）旗下布伦特原油期货合约交易提前于北京时间26日01:30结束；伦敦证券交易所休市一日；香港交易所港股休市一日，南、北向交易关闭。2. 周二：①数据：英国5月CBI零售销售差值；美国3月FHFA房价指数月率、美国3月S&P/CS20座大城市未季调房价指数年率、美国5月谘商会消费者信心指数、美国5月达拉斯联储商业活动指数。②事件：小米集团财报电话会。3. 周三：①数据：澳大利亚4月未季调CPI年率；新西兰至5月27日联储利率决定；瑞士5月ZEW投资者信心指数；美国至5月9日当周ADP就业人数周度变动、美国5月里奇蒙德联储制造业指数。②事件：日本央行行长植田和男在日本央行主办的货币政策会议上发表讲话；新西兰联储公布利率决议和货币政策声明、新西兰联储主席布雷曼召开货币政策新闻发布会；拼多多财报电话会。4. 周四：①数据：美国至5月22日当周API原油库存；欧元区5月工业景气指数、欧元区5月经济景气指数；加拿大第一季度经常帐；美国至5月23日当周初请失业金人数、美国4月核心PCE物价指数年率、美国4月个人支出月率、美国第一季度实际GDP年化季率修正值、美国4月核心PCE物价指数月率、美国4月耐用品订单月率、美国4月新屋销售总数年化、美国至5月22日当周EIA天然气库存。②事件：欧洲央行公布4月货币政策会议纪要；FOMC永久票委、纽约联储主席威廉姆斯在冰岛央行参与组织的一场会议上发表主旨演讲；2028年FOMC票委、圣路易联储主席穆萨莱姆发表讲话。③假期：印度国家证券交易所休市一日。④财报：理想汽车、小鹏汽车、微博。5. 周五：①数据：美国至5月22日当周EIA原油库存数据；日本4月失业率；法国5月CPI月率初值、法国第一季度GDP年率终值；瑞士5月KOF经济领先指标；德国5月季调后失业人数、德国5月季调后失业率、德国5月CPI月率初值；加拿大3月GDP月率；美国5月芝加哥PMI。②事件：英国央行行长贝利发表讲话；2028年FOMC票委、堪萨斯联储主席施密德发表讲话；美联储理事鲍曼发表讲话。6. 周六：①数据：美国至5月29日当周石油钻井总数。7. 周日：①数据：中国5月官方制造业PMI。,news:jin10,https://www.jin10.com/detail/20260525065625777800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,,,market_wide_event
cand_00089,news:1033:debcdc7b9a0c5b07,2026-05-25T06:39:23Z,2026-05-25T06:39:23Z,2026-05-25T06:39:23Z,2026-05-25T06:39:23Z,2026-05-25T06:39:23Z,ok,,多部门协同发力 资本市场防假打假新格局加快形成,近期，多家上市公司因信息披露违法违规被证监会立案，或收到行政处罚决定书。监管部门依法从严从快、全链条追诉、严肃查处一批财务造假、欺诈发行案件，凸显监管部门整肃净化市场环境的坚决态度，起到警示震慑效果。 市场人士认为，随着打击和防范上市公司财务造假专项行动深入推进，跨部门协同机制不断完善，行政、民事、刑事多重惩戒同步发力，多部门正合力围剿“造假生态圈”，“不敢造假、不能造假、不想造假”的市场生态加速形成。（中证报）,news:jin10,https://www.jin10.com/detail/20260525063923975800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00090,news:1033:c070da8b8b6559a9,2026-05-25T06:39:14Z,2026-05-25T06:39:14Z,2026-05-25T06:39:14Z,2026-05-25T06:39:14Z,2026-05-25T06:39:14Z,ok,,经济学家：即使美伊达成协议，今年油价也难回冲突前水平,澳大利亚财富管理公司AMP首席经济学家谢恩·奥利弗表示，即使美国和伊朗达成协议，今年全球油价基准也不太可能恢复到冲突前水平。他指出，船只再次通过霍尔木兹海峡还需要一段时间，而且市场可能会计入更高的风险溢价，以应对未来潜在的供应中断。冲突前，WTI原油的交易价格约为每桶67美元。奥利弗估计，考虑到额外的风险溢价，WTI原油年底可能在每桶80美元左右，而布伦特原油届时可能在每桶85美元左右。“如果核问题得不到解决，油价还会更高，”他表示。,news:jin10,https://www.jin10.com/detail/20260525063914410800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,,,market_wide_event
cand_00091,news:3001:48c04d4e06edda45,2026-05-25T06:38:42Z,2026-05-25T06:38:42Z,2026-05-25T06:38:42Z,2026-05-25T06:38:42Z,2026-05-25T06:38:42Z,ok,,【Abraxas Capital主地址】BTC 多单 摊平 啦!,"🚀 Hyperliquid 持仓异动 | 主力巨鲸大单提醒 🚀
📅 时间: 2026/5/25 14:38:42
🐳 【Abraxas Capital主地址】BTC 多单 摊平 啦!
💰 BTC多单增持 32.96 枚, 约合2,539,739.38美元
▫️ 持仓规模: 15,672,909.78美元
▫️ 均价: 77,656.30美元 → 77,593.10美元
▫️ 当前盈亏: -44,192.33美元 (-2.82%)
▫️ 当前币价: 77,374.93美元
▫️ 清算价: 36,870.06美元
📌 地址: 0x5b5d51203a0f9079f8aeb098a6523a13F298C060
🔥 注: Abraxas Capital大额空单于5月起建仓，此前为Hyperliquid最大合约资金规模的巨鲸。11月起，该地址持续止盈，持仓规模此前达9.2亿美元。 🔥
Hyperliquid 官网查看:https://app.hyperliquid.xyz/",tg:HyperInsight,https://t.me/HyperInsight/89107,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,high,high,true,,,market_wide_event
cand_00092,news:2012:6a92719ac11a3cd3,2026-05-25T06:35:46Z,2026-05-25T06:35:46Z,2026-05-25T06:35:46Z,2026-05-25T06:35:46Z,2026-05-25T06:35:46Z,ok,,Bitget推出新一期新人活动，交易解锁HYPE空投,"Bitget 已上线新人见面礼活动，参与时间为 5 月 25 日至 6 月 1 日。活动期间，新用户完成 KYC，即可 100% 获得随机 HYPE 空投；完成不少于 100 USDT 的首充和合约交易任务，可再获得 0.2 HYPE 奖励。此外，活动设有交易进阶任务与邀新刮刮乐板块。新用户合约交易量达标可获得额外奖励，最高可得 7 HYPE；新老用户邀友完成指定任务，最高可获 32 次刮刮卡机会，刮卡奖池涵盖 0.1 至 3 枚不等的 HYPE 奖励。详细规则已在 Bitget 官方平台发布，符合条件的用户点击 ""立即加入 ""完成报名后方可参与活动。",news:odaily_exchange_gap,https://www.odaily.news/zh-CN/newsflash/483862,HYPE,,,token_unlock,risk,3,single_asset,high,high,false,,,
cand_00093,news:1023:6264df898f73e6f6,2026-05-25T06:33:04Z,2026-05-25T06:33:04Z,2026-05-25T06:33:04Z,2026-05-25T06:33:04Z,2026-05-25T06:33:04Z,ok,,Brian Armstrong says finance must move on-chain or fall behind,"Coinbase CEO Brian Armstrong said the financial system still needs eight key upgrades before crypto-based finance can reach wider use.

His list covered RWA tokenization, 24/7 global trading, stablecoin payments, AI tools, self-custody wallets, easier capital formation, sound money, and better regulation.

Armstrong said the future system will become more global, more automated, and more on-chain. He wrote that the work is not complete until these systems serve more users, adding, “Jobs not done until we get these working for all.”

Armstrong placed tokenization of real-world assets at the top of his list. He said real estate, stocks, bonds, and funds can move on-chain to support faster settlement, wider distribution, and fractional ownership.

Major areas where the financial system still needs an update: 1. Tokenization of real-world assets – Real estate, stocks, bonds, funds, etc. onchain for instant settlement, fractional ownership & massive distribution. 2. 24/7 Global trading – Pooled global liquidity, every…

The comment comes as tokenization remains a leading crypto theme in 2026. Related reports said the tokenized RWA market grew 263% year over year in 2025 and about 30% in the first quarter of 2026.

Coinbase has also tied its public strategy to this shift. In its Q1 2026 earnings call , the company said stablecoins had passed $300 billion in market value, while tokenized real-world assets were expected to reach $16 trillion by 2030.

Armstrong also named next-generation payments as a needed upgrade. He pointed to near-instant, low-cost global transfers using stablecoins, including payments made by AI agents.

That view matches Coinbase’s recent work around machine payments. Related coverage said Coinbase’s x402 protocol became native to Amazon Bedrock AgentCore, letting AI agents pay for services in USDC without human input. The report said transactions settle on Base in about 200 milliseconds.

Separate coverage said Coinbase launched Agentic.market, a marketplace where AI agents can find and buy services using USDC through x402. At launch, the system had settled about 165 million transactions across more than 480,000 agents.

Armstrong also called for innovation-friendly regulation. He said rules should move away from one-size-fits-all systems and toward risk-based models that support competition.

The point follows Coinbase’s support for the CLARITY Act. Related reports said Armstrong backed the bill before a Senate markup, after lawmakers adjusted language on stablecoin yield, DeFi, tokenized stocks, and the CFTC’s role in crypto markets.

The Senate Banking Committee later advanced the CLARITY Act in a 15 to 9 vote. Related reports said Coinbase stock rose 8% after the vote, while the bill still needed a full Senate vote and reconciliation with the House version.

Meanwhile, Coinbase stock was trading at $184.99, down 4.43% over the past 24 hours, with the session range between $184.60 and $195.59, according to TradingView market data.

Armstrong also named expanded access as part of the financial upgrade. He pointed to open protocols, fewer middlemen, and self-custody wallets for users with smartphones.

Coinbase has moved in that direction through new stablecoin tools. Related coverage said Coinbase and Flipcash launched USDF, a Solana-based custom stablecoin fully backed by USDC. Coinbase said the product helps businesses issue branded stablecoins without building the full reserve and settlement system.

The broader message from Armstrong is clear: Coinbase sees future finance as faster, more open, and more automated. His post links tokenization, stablecoins, AI, and regulation into one roadmap for on-chain finance.",news:cryptonews,https://crypto.news/brian-armstrong-says-finance-must-move-on-chain-or-fall-behind/,SOL,SOLUSDT,SOLUSDT,network_upgrade,observe,3,single_asset,high,high,true,,,market_wide_event
cand_00094,news:1033:aaef34f356bd12a8,2026-05-25T06:31:18Z,2026-05-25T06:31:18Z,2026-05-25T06:31:18Z,2026-05-25T06:31:18Z,2026-05-25T06:31:18Z,ok,,国内新闻：1. 巴基斯坦总理夏巴兹抵达北京,国内新闻：1. 巴基斯坦总理夏巴兹抵达北京。2. 神舟二十三号载人飞船发射取得圆满成功。3. 塞尔维亚总统武契奇抵京，开启首次国事访问。4. 周一中国香港股市休市一日，南、北向交易关闭。5. 我国将适时发布以粤港澳大湾区为整体的外贸数据。6. 水利部和中国气象局联合发布红色山洪灾害气象预警。7. 促进全国算力资源优化配置，我国加快制定全国一体化算力网技术标准。国际新闻：1. 美国股市周一休市一日，金银油交易将提前结束。2. 特朗普回应白宫附近枪击案，称建造安保空间非常重要。3. 韩国市场将迎来个股杠杆ETF，散户热情或加剧指数波动。4. 欧洲央行行长拉加德：当前形势不确定性过高，尚无法就利率做出承诺。5. 美国白宫国家经济委员会主任哈塞特：美伊若达成潜在协议可能导致能源价格大幅下跌，并为美联储降息创造空间。6. 中东局势——①美国——①特朗普：美伊协议“尚未完全谈妥”；除非伊朗核计划彻底瓦解，否则不会同意任何最终协议；已告知美方代表不必急于与伊朗达成协议，对伊朗的封锁将持续至协议签署。②鲁比奥：伊朗核计划细节仍待谈判，72小时内无法解决核问题。③白宫：伊朗和平协议或需数日达成。伊朗最高领袖已批准协议的总体框架。预计与伊朗的协议不会在周日签署，仍有一些问题需要解决。②伊朗——①伊媒：美国仍在部分谅解条款上设置障碍。伊朗消息人士：美国在两个核心问题上出现了退缩迹象：一是解冻伊朗资产的机制，二是黎巴嫩停火的范围。②伊媒驳斥纽约时报：以色列未被排除在协议义务之外。③阿曼与伊朗就霍尔木兹海峡航运等议题举行磋商。④美官员称协议中伊朗同意放弃高浓缩铀；伊朗高级消息人士否认此消息。⑤美媒曝光美伊协议内容，包含海峡重开且不收通行费、涉核问题等。伊媒驳斥称此报道仅代表美方立场，伊方无法证实。③其他——①媒体称美伊下一轮会谈可能在6月5日举行。②以色列总参谋长：我们已准备好随时重返高强度战斗，以削弱伊朗恐怖主义政权。③内塔尼亚胡：特朗普和我一致认为，任何与伊朗的最终协议必须（包含）消除核威胁。这意味着拆除伊朗的核浓缩设施，并将浓缩核材料移出其领土。,news:jin10,https://www.jin10.com/detail/20260525063118686800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,,,market_wide_event
